313,TOWER,"('Blake Tower (Earth-616)', 90)"
314,"TOWER, BLAKE","('Donald Blake (Earth-616)', 86)"
315,"TOWNSEND, CHRIS","('Chris Claremont (Earth-616)', 86)"
316,TOY,"('Toy (Earth-616)', 90)"
317,TRACER,"('Trace Miller (Earth-616)', 78)"
318,TRACKER,"('Wolfgang von Strucker (Earth-616)', 77)"
319,TRADER,"('Trader (Morlock) (Earth-616)', 90)"
320,"TRAINER, DR. SEWARD","('Seward Trainer (Earth-616)', 86)"
321,TRANTRA,"('Tranta (Earth-616)', 79)"
322,TRAPPER/VOLA,"('Grappler (Earth-616)', 60)"
323,TRAPSTER II/LARRY CU,"('Seeker II (Inhuman) (Earth-616)', 86)"
324,TRAPSTER/PETER PETRU,"('Peter Parker (Ben Reilly) (Earth-616)', 86)"
325,TRASK,"('Bolivar Trask (Earth-616)', 90)"
326,"TRASK, DR. BOLIVAR","('Bolivar Trask (Earth-616)', 86)"
327,"TRASK, DR. DONALD TR","('Donald Blake (Mystic Spell) (Earth-616)', 86)"
328,"TRASK, LAWRENCE LARR","('Lawrence Zaxton (Demon Duplicate) (Earth-616)', 86)"
329,"TRASK, RAYMOND","('Thomas Raymond (Earth-616)', 86)"
330,TRAUMA,"('Jack Truman (Earth-616)', 75)"
331,TRAVELER,"('Judas Traveller (Earth-616)', 79)"
332,"TRAVELLER, DR. JUDAS","('Judas Traveller (Earth-616)', 86)"
333,"TRAVERS, MIKE","('Mike Trapp (Earth-616)', 86)"
334,"TRAYNOR, HARLEY","('Harley Davis (Earth-616)', 86)"
335,TREMELO/,"('Tremolo (Earth-616)', 77)"
336,"TREMONT, JONATHAN","('Jonathan Murdock (Earth-616)', 86)"
337,"TREVANE, DET. CONNOR","('Connor Trevane (Earth-616)', 84)"
338,"TREVANI, DANIKA","('Danika Trevani (Earth-616)', 86)"
339,"TREVOR, STEVE","('Steve Jackson (Earth-616)', 86)"
340,TREVORIK,"('Trevor Hawkins (Earth-616)', 74)"
341,TRI-SENTINEL,"('Tri-Sentinel (Earth-616)', 90)"
342,TRIATHLON/DELROY GAR,"('Herbert Cholmondeley (Earth-616)', 58)"
343,TRIAX,"('Triax (New Man) (Earth-616)', 90)"
344,TRICKSHOT,"('Quickshot (Earth-616)', 70)"
345,TRICKSTER,"('Steele Fitzpatrick (Earth-616)', 76)"
346,"TRIMPE, HERB","('Herb Bannion (Earth-616)', 86)"
347,TRION,"('Nanotron', 80)"
348,TRITON,"('Triton (Earth-616)', 90)"
349,TRITON DOPPELGANGER,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
350,TRITON DOPPELGANGER ,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
351,TRITON | MUTANT X-VE,"('Headhunter (Mutant) (Earth-616)', 86)"
352,TROLL/,"('Trolls (Earth-616)', 90)"
353,TRUMP/,"('Trump (Earth-616)', 90)"
354,TRUTH,"('Truth (Earth-616)', 90)"
355,TRUTH II,"('Shingen Harada II (Earth-616)', 86)"
356,TRYKUR,"('William Stryker (Earth-616)', 75)"
357,TSERRON,"('Tserron (Earth-616)', 90)"
358,"TSKAROV, GENERAL","('Lieutenant General Fredricks (Earth-616)', 86)"
359,"TSO, JASON","('Jason Wyngarde (Earth-616)', 86)"
360,"TSUNG, MARCUS","('Marcus Stone (Earth-616)', 86)"
361,"TSURAYABA, MATSUO","(""Matsu'o Tsurayaba (Earth-616)"", 86)"
362,TU,"('Uatu (Earth-616)', 90)"
363,TUATARA/COMMANDER AR,"('Commander Kornstalk (Earth-616)', 86)"
364,TUC,"('Marcus Tucker (Earth-616)', 90)"
365,TULAK,"('Chiquita Tarantula (Earth-616)', 76)"
366,TULL,"('Tullamore Voge (Earth-616)', 90)"
367,"TULLY, DEREK","('Derek Khanata (Earth-616)', 86)"
368,TUMBLER/JOHN ROBERT ,"('John Jonah Jameson (Earth-616)', 86)"
369,"TUMOLO, DR. JOANNE","('Joanne Tumolo (Earth-616)', 86)"
370,TUNDRA,"('Tundra (Earth-616)', 90)"
371,TUNGSTEN,"('Tungsten (Element) (Earth-616)', 90)"
372,TUPA,"('Tupac Amaru (Earth-616)', 90)"
373,TURBO II (A)/MICHIKO,"('Bill (A.I.M. Agent) (Earth-616)', 86)"
374,TURBO II (B)/MIKE JE,"('Humanoid Experimental Robot B-Type Integrated Electronics (Earth-616)', 86)"
375,TURK,"('Turk Barrett (Earth-616)', 90)"
376,TURK II,"('Turk Barrett (Earth-616)', 86)"
377,TURMOIL,"('Turmoil (Avatars) (Earth-616)', 90)"
378,TUSK,"('Tusk (Earth-616)', 90)"
379,TUTINAX,"('Tutinax (Earth-616)', 90)"
380,TUVO,"('Duvid Fortunov (Earth-616)', 68)"
381,"TWAKI, DR. TED","('Spymaster (Ted Calloway) (Earth-616)', 86)"
382,TWEEDLEDOPE,"('Tweedledope (Earth-616)', 90)"
383,TWIT,"('Twitchy (Earth-616)', 90)"
384,TWO-GUN KID,"('Thunder (Two-Gun Kid) (Earth-616)', 90)"
385,TYCHO,"('Elektra Natchios (Earth-616)', 72)"
386,TYGER TIGER/JESSAN H,"('White Tiger (Evolved Tiger) (Earth-616)', 86)"
387,"TYGER, LORD","('Lord Chaos (Earth-616)', 86)"
388,TYGERSTRYKE/,"('Tigerstryke (Mitchell) (Earth-616)', 82)"
389,TYN-DARMUTH,"('Elizabeth Tyne (Earth-616)', 66)"
390,TYNDAR,"('Tyndar (Earth-616)', 90)"
391,"TYNE, ELIZABETH/JANI","('Elizabeth Twoyoungmen (Earth-616)', 86)"
392,TYPEFACE/GORDON THOM,"('Bill Gordon (Silver Age) (Earth-616)', 86)"
393,TYPHOID MARY | MUTAN,"('Mary Parker (Simulcrum) (Earth-616)', 86)"
394,TYPHOID MARY/MARY ME,"('Mary Parker (Simulcrum) (Earth-616)', 86)"
395,TYPHON,"('Typhon (Earth-616)', 90)"
396,TYPHOON/,"('Typhoon (Lost Generation) (Earth-616)', 90)"
397,TYR,"('Tyros (Earth-616)', 90)"
398,TYRAK,"('Tyrak (Earth-616)', 90)"
399,TYRANNUS,"('Tyrannus Cordin (Earth-616)', 90)"
400,TYRANT,"('Tyrant (Earth-616)', 90)"
401,TYRUS,"('Tyrus Krill (Earth-616)', 90)"
402,TYRUS KRILL,"('Tyrus Krill (Earth-616)', 90)"
403,U-GO GIRL/EDIE,"('Dead Girl (Moonbeam) (Earth-616)', 86)"
404,U-MAN/MERRANO,"('Spider-Man (Peter Parker)', 86)"
405,UATU,"('Uatu (Earth-616)', 90)"
406,UATU | MUTANT X-VERS,"('Headhunter (Mutant) (Earth-616)', 86)"
407,UGLY JOHN/STEVE,"('John Jonah Jameson (Earth-616)', 86)"
408,ULARA,"('Aquaria Neptunia (Earth-616)', 72)"
409,ULIK,"('Ulik (Earth-616)', 90)"
410,ULTARNT,"('Consultant (Earth-616)', 77)"
411,ULTIMA,"('Ultimaton (Earth-616)', 90)"
412,ULTIMATOR/,"('Ultimator (Earth-616)', 90)"
413,ULTIMO,"('Ultimo (Earth-616)', 90)"
414,ULTIMUS,"('Ultimo (Earth-616)', 66)"
415,ULTRA-MAX,"('Max Eisenhardt (Earth-616)', 86)"
416,ULTRON,"('Ultron (Earth-616)', 90)"
417,ULTRON 2010,"('Ultron (Earth-616)', 86)"
418,ULYSSES,"('Ulysses Klaw (Earth-616)', 90)"
419,ULYSSES II,"('Ulysses Klaw (Earth-616)', 86)"
420,UMAR,"('Umar (Earth-616)', 90)"
421,UNA,"('Luna Maximoff (Earth-616)', 90)"
422,UNBEING/BILLY BETELH,"('Unbeing (Earth-616)', 63)"
423,UNCEGILA,"('Uncegila (Earth-616)', 90)"
424,UNCLE PYKO,"('Pyko (Earth-616)', 86)"
425,UNCLE SAM,"('Sam Yates (Earth-616)', 86)"
426,UNDERTAKER/CONRAD EI,"('Conrad Mack (Earth-616)', 60)"
427,UNDERTOW,"('Undertow (Surf) (Earth-616)', 90)"
428,UNI-LORD,"('Lord Chaos (Earth-616)', 86)"
429,UNICORN II/,"('Shingen Harada II (Earth-616)', 86)"
430,UNICORN III/,"('Warren Worthington III (Earth-616)', 86)"
431,UNICORN/MYLOS MASARY,"('Unicorn (Hobgoblin) (Earth-616)', 86)"
432,UNION JACK II/BRIAN ,"('Peter Parker (Jack) (Earth-616)', 86)"
433,UNION JACK III/JOEY ,"('Warren Worthington III (Earth-616)', 86)"
434,UNION JACK/LORD MONT,"('Peter Parker (Jack) (Earth-616)', 86)"
435,UNIT,"('Unit (Earth-616)', 90)"
436,UNIT 101101,"('FAUST (Fully Automated Unit of Structural Technology) (Earth-616)', 86)"
437,UNSEEN/UNAM,"('Egghead (Bunsen Burners) (Earth-616)', 66)"
438,UNUS THE UNTOUCHABLE,"('It the Living Colossus (Earth-616)', 86)"
439,UNUSCIONE,"('Carmella Unuscione (Earth-616)', 90)"
440,UPLINK/HECTOR FUENTE,"('Hector (Latin Kings) (Earth-616)', 86)"
441,UR-LINI,"('Mr. Lin (Earth-616)', 66)"
442,URANIUM,"('Uranium (Element) (Earth-616)', 90)"
443,URCHALLA,"('Burchell Clemens (Earth-616)', 68)"
444,"URICH, BEN","('Ben Urich (Earth-616)', 86)"
445,"URICH, DORIS","('Ben Urich (Earth-616)', 86)"
446,UROC,"('Uroc (Earth-616)', 90)"
447,URSA MAJOR/MIKHAIL U,"('Thunder (Major Mapleleaf) (Earth-616)', 86)"
448,URSON-WELLZ,"('Urson-Wellz (Earth-616)', 90)"
449,URSULA,"('Ursula (Earth-616)', 90)"
450,"URSULA, LADY","('Lady Vermin (Earth-616)', 86)"
451,URTHONA,"('Urthona (Earth-616)', 90)"
452,USAGENT DOPPELGANGER,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
453,USAGENT/CAPTAIN JOHN,"('Captain America (Steven Rogers)', 86)"
454,UTGARD-LOKI,"('Utgard-Loki (Earth-616)', 90)"
455,VACUUM,"('Vacuum (Earth-616)', 90)"
456,VAGABOND/PRISCILLA L,"('James Madrox (S.H.I.E.L.D. Agent) (Earth-616)', 86)"
457,VAGUE/,"('Vague (Earth-616)', 90)"
458,VAKUME,"('Vakume (Earth-616)', 90)"
459,VALERIA,"('Valeria Richards (Earth-616)', 90)"
460,VALINOR,"('Valinor (Earth-616)', 90)"
461,VALKIN,"('Valkin (Earth-616)', 90)"
462,VALKYRIE II | MUTANT,"('Headhunter (Mutant) (Earth-616)', 86)"
463,VALKYRIE IV,"('Jester IV (Earth-616)', 86)"
464,VALTORR,"('Valtorr (Earth-616)', 90)"
465,VAMP,"('Vampiro (Eternal) (Earth-616)', 90)"
466,"VAN HELSING, RACHEL","('Rachel van Helsing (Earth-616)', 86)"
467,"VAN NUYS, PROF. RODE","('Michael van Patrick (Patrick) (Earth-616)', 86)"
468,VANADIUM,"('Vanadium (Human) (Earth-616)', 90)"
469,VANCE REBUS/,"('Vance Astrovik (Earth-616)', 86)"
470,"VANDERGILL, GEORGE","('George Washington Bridge (Earth-616)', 86)"
471,"VANE, ROGER","('Roger Bochs (Earth-616)', 86)"
472,VANESSA,"('Vanessa Carlysle (Earth-616)', 90)"
473,VANGUARD/NICOLAI KRY,"('Nicolai Vardoff (Earth-616)', 59)"
474,VANISHER,"('Vanisher (Earth-616)', 90)"
475,VANIUM,"('Vanium (Earth-616)', 90)"
476,"VANKIN, JONATHAN","('Jonathan Storm (Earth-616)', 86)"
477,VAPOR,"('Vapora (Earth-616)', 90)"
478,VARGAS,"('Harlan Vargas (Earth-616)', 90)"
479,VARUA/MIRA,"('Mira (Earth-616)', 86)"
480,VASHTI,"('Vashti Cleito-Son (Earth-616)', 90)"
481,"VAUGHAN, GAYLE","('Gayle Watson (Earth-616)', 86)"
482,"VAUGHAN, MRS.","('Mrs. Jenks (Earth-616)', 86)"
483,VAVELLA,"('Phyla-Vell (Earth-616)', 66)"
484,"VAZHIN, ALEXEI MIKHA","('Alexei Vazhin (Robot) (Earth-616)', 86)"
485,"VAZIR, DR.","('Dr. Yao (Earth-616)', 86)"
486,VECTOR,"('Vector (Ascendants) (Earth-616)', 90)"
487,VEDA,"('Veda (Corporation) (Earth-616)', 90)"
488,VEEG,"('Veeg (Earth-616)', 90)"
489,"VEGA, ROBIN","('Robin Chapel (Earth-616)', 86)"
490,VEGA-SUPERIOR,"('Vega-Superior (Earth-616)', 90)"
491,VEIL,"('Veil (Desert Sword) (Earth-616)', 90)"
492,VENDETTA | MUTANT X-,"('Headhunter (Mutant) (Earth-616)', 86)"
493,VENOM/EDDIE BROCK,"('Venom (Symbiote) (Earth-616)', 86)"
494,VENOMM,"('Venom (Symbiote) (Earth-616)', 78)"
495,VENUS II,"('Venus (Siren) (Earth-616)', 86)"
496,VENUS/APHRODITE/VICT,"('Aphrodite Ourania (Earth-616)', 59)"
497,VERITUS,"('Veritus (Earth-616)', 90)"
498,"VERMICELLI, GIANNI","('Mime', 68)"
499,VERMIN II,"('Shingen Harada II (Earth-616)', 86)"
0,"VERMIN, LADY","('Lady Vermin (Earth-616)', 86)"
1,VERMIN/EDWARD WHELAN,"('Edward Whelan (Earth-616)', 75)"
2,"VERPOORTEN, JOHN","('John Jonah Jameson (Earth-616)', 86)"
3,"VERSCHLAGEN, FRAU","('Hanna Verschlagen (Earth-616)', 86)"
4,VERTIGO,"('Vertigo (Savage Land Mutate) (Earth-616)', 90)"
5,VERTIGO II,"('Vertigo (Savage Land Mutate) (Earth-616)', 86)"
6,VESPER,"('Vesper (Legion of Vengeance) (Earth-616)', 90)"
7,VESSEL,"('Vessel (Earth-616)', 90)"
8,VESTA,"('Gwendolyne Stacy (Earth-616)', 72)"
9,VIBRANIA/SHARA,"('Tara Virango (Earth-616)', 61)"
10,VIBRATO/,"('Vibrato (Earth-616)', 90)"
11,VIBRAVORE,"('Vibrato (Earth-616)', 64)"
12,VIBRAXAS/N'KANO,"('Rainbow (I.C.O.N.) (Earth-616)', 86)"
13,VIBRO/DR. FRANCIS VI,"('Francis Xavier Delgado (Earth-616)', 86)"
14,VICTORIUS/PROF. VICT,"('Victor Palermo (Earth-616)', 58)"
15,VIDAR,"('Vidar Odinson (Earth-616)', 90)"
16,VIENNA,"('Monkey (Vietnamese) (Earth-616)', 75)"
17,"VIENNEAU, JACQUES","('Jacques Duquesne (Earth-616)', 86)"
18,VIGIL,"('Night Raven (Vigilante) (Earth-616)', 90)"
19,VIGILANT/PSTUN-RAGE,"('Night Raven (Vigilante) (Earth-616)', 63)"
20,VILIVEN,"('Viliven (Earth-616)', 90)"
21,"VILLA-LOBOS, GETULIO","('Jillian Woods (Earth-616)', 55)"
22,"VINCENT, DANNY","('Mesmero (Vincent) (Earth-616)', 86)"
23,VINCENTE/,"('Vincente Fortunato (Earth-616)', 90)"
24,VINDALOO/,"('Vera Vidal (Earth-616)', 61)"
25,VINDICATOR II DOPPEL,"('Seeker II (Inhuman) (Earth-616)', 86)"
26,VINDIKTOR/,"('Vindiktor (Romanov) (Earth-616)', 90)"
27,"VINYL, MILO","('Dee Milo (Earth-616)', 86)"
28,VIOLENCE/,"('Malevolence (Earth-616)', 79)"
29,VIPER II,"('Shingen Harada II (Earth-616)', 86)"
30,VIPER/JORDON DIXON,"('Jordan Dixon (Earth-616)', 54)"
31,VIRA,"('Virako (Earth-616)', 90)"
32,VIRAGO,"('Virago (Earth-616)', 90)"
33,VIRAKO,"('Virako (Earth-616)', 90)"
34,VIRGO II,"('Shingen Harada II (Earth-616)', 86)"
35,VIRGO/ELAINE MCLAUGH,"(""Virgo (Thanos' Zodiac) (Earth-616)"", 86)"
36,VIRTUAL REALITY,"('Virtual Reality (Earth-616)', 90)"
37,VISALIA,"('Visalia (Earth-616)', 90)"
38,VISARA,"('Visara (Earth-616)', 90)"
39,VISE/,"('Vise (Earth-616)', 90)"
40,VISION ,"('Vision (Earth-616)', 90)"
41,VISION DOPPELGANGER,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
42,VISION DOPPELGANGER ,"('Peter Parker (Doppelganger) (Earth-616)', 86)"
43,VITCHEN,"('Vitchen (Earth-616)', 90)"
44,VIVISECTOR/MYLES ALF,"('TOR\\/test', 60)"
45,VIXEN,"('Vixen (British Crimelord) (Earth-616)', 90)"
46,VIZIER,"('Grand Vizier (Asgard) (Earth-616)', 90)"
47,"VOGE, TULLAMORE","('Tullamore Voge (Earth-616)', 86)"
48,VOGEL,"('Curtis Vogel (Earth-616)', 90)"
49,"VOGHT, AMELIA","('Amelia Voght (Earth-616)', 86)"
50,VOICE,"('Voice (Drug Dealer) (Earth-616)', 90)"
51,VOID,"('Void (Dark Sentry) (Earth-616)', 90)"
52,VOID-EATER,"('Void (Dark Sentry) (Earth-616)', 86)"
53,VOLCANA ASH,"('Brandy Ash (Earth-616)', 86)"
54,VOLCANA/MARSHA ROSEN,"('Sea Dogs', 56)"
55,VOLGA BELLE/,"('Volga Belle (Earth-616)', 90)"
56,VOLK/ILYA DUBROMOVIT,"('Bromagdon', 53)"
57,VOLKHVY,"('Volkvhy (Earth-616)', 77)"
58,VOLLA,"('Volla (Earth-616)', 90)"
59,VOLSTAGG,"('Volstagg (Earth-616)', 90)"
60,VOLSTAGG | MUTANT X-,"('Headhunter (Mutant) (Earth-616)', 86)"
61,VOLX,"('Volx (Earth-616)', 90)"
62,"VON DOOM, CYNTHIA","('Victor von Doom (Earth-616)', 86)"
63,"VON FRANKENSTEIN, BA","('Wolfgang von Strucker (Earth-616)', 86)"
64,"VON RICHTOFEN, LT. M","('Wolfgang von Strucker (Earth-616)', 86)"
65,"VON STRUCKER, WERNER","('Wolfgang von Strucker (Earth-616)', 86)"
66,"VON VOLTZMANN, FRITZ","('Wolfgang von Strucker (Earth-616)', 86)"
67,"VONYA, DR. ANATOLY","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
68,VOR/TEX,"('Tex Dawson (Earth-616)', 86)"
69,VORZEN,"('Vorin (Earth-616)', 62)"
70,VOSTOK,"('Melina Vostokoff (Earth-616)', 90)"
71,VOYAGER,"('Voyager (Body Magician) (Earth-616)', 90)"
72,"VRIES, KALI","('Karen Lee (Kali) (Earth-616)', 86)"
73,VULCAN/,"('Vulcan (Black Goliath foe) (Earth-616)', 90)"
74,VULTURE II/BLACKIE D,"('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
75,VULTURE III/DR. CLIF,"('Warren Worthington III (Earth-616)', 86)"
76,VULTURE/ADRIAN TOOME,"('Adrian Turner (Earth-616)', 57)"
77,VYREK,"('Wyre (Earth-616)', 57)"
78,W'KABI,"(""W'Kabi (Earth-616)"", 90)"
79,W'KANDRO,"(""W'kandro (Earth-616)"", 90)"
80,"WADE, AGENT JOE","('Agent X (Nijo) (Earth-616)', 86)"
81,"WAGNER, ERNIE WHACK ","('Colonel von Wagner (Heroes Reborn) (Earth-616)', 86)"
82,"WALDERS, BEATRICE","('Beatrice McBride (Earth-616)', 86)"
83,WALDO,"('Waldo (Computer) (Earth-616)', 90)"
84,WALKABOUT,"('Walkabout (Earth-616)', 90)"
85,WALKER,"('Patricia Walker (Earth-616)', 90)"
86,"WALKER, JILL","('Patricia Walker (Earth-616)', 86)"
87,"WALKER, MICKEY","('Patricia Walker (Earth-616)', 86)"
88,"WALKER, SHERIFF CHAN","('Air-Walker (Automaton) (Earth-616)', 86)"
89,"WALKER, TESS","('Patricia Walker (Earth-616)', 86)"
90,WALL/,"('Wallace Jackson (Earth-616)', 90)"
91,WALLOP/WALTER DESTIN,"('Walter (X-Men Students) (Earth-616)', 86)"
92,WALRUS,"('Wal Rus (Earth-616)', 75)"
93,WALRUSS,"('Wal Rus (Earth-616)', 77)"
94,"WALSH, CAPT. ALEXAND","('David Walsh', 86)"
95,"WALSH, LYNN","('Lynn Michaels (Earth-616)', 86)"
96,"WALTERS, BILLY","('Jennifer Walters (Earth-616)', 86)"
97,"WALTERS, CHAP","('Jennifer Walters (Earth-616)', 86)"
98,"WALTERS, SHERIFF MOR","('Jennifer Walters (Heroes Reborn) (Earth-616)', 86)"
99,WANDERER,"('Wanderer (Mutant) (Earth-616)', 90)"
100,"WANG, LI","('Li Hua (Earth-616)', 86)"
101,"WANG, VICTORIA VICKY","('Victoria von Frankenstein (Earth-616)', 86)"
102,WAR MACHINE II/PARNE,"('Steven Rogers (Revolutionary War) (Earth-616)', 86)"
103,WAR TOY/ALKHEMA,"('Steven Rogers (Revolutionary War) (Earth-616)', 86)"
104,WAR/ABRAHAM LINCOLN ,"('Missing Link (Lincoln) (Earth-616)', 86)"
105,WARBOW/,"('Warbow (Crystalium) (Earth-616)', 90)"
106,"WARD, SEN. STEWART","('Jennifer Stewart (Earth-616)', 86)"
107,WARFARE/,"(""Ewa'fareek (Earth-616)"", 77)"
108,WARFIST,"('Warfist (Earth-616)', 90)"
109,WARGOD/MORA HAGER,"('Mora Hager (Earth-616)', 70)"
110,WARHAWK II,"('Shingen Harada II (Earth-616)', 86)"
111,WARHAWK III/TOM NAKA,"('Warren Worthington III (Earth-616)', 86)"
112,WARHEAD/GREGORY SLIV,"('Gregory Herd (Earth-616)', 64)"
113,"WARKOVSKY, SEN.","('Pyotr Vasilievich Starkovsky (Earth-616)', 71)"
114,WARLOCK II/ADAM WARL,"('Warlock (Technarch) (Earth-616)', 86)"
115,WARLOCK III,"('Warren Worthington III (Earth-616)', 86)"
116,WARLORD,"('Warlock (Technarch) (Earth-616)', 64)"
117,WARP SAVANT,"('Warp Savant (Earth-616)', 90)"
118,WARPY,"('Warpy (Earth-616)', 90)"
119,WARR,"('Miles Warren (Earth-616)', 90)"
120,"WARREN, MR.","('Warren Worthington III (Earth-616)', 86)"
121,WARRIOR WOMAN/JULIA ,"('Old Woman (Red Right Hand) (Earth-616)', 86)"
122,WARSTAR,"('Subguardian Warstar (Earth-616)', 90)"
123,WARTON/WARBECK,"('Miles Warton (Earth-616)', 86)"
124,WASP/JANET VAN DYNE ,"('Rachel van Helsing (Earth-616)', 86)"
125,"WATANABE, EMMALINE B","('Emmaline Watanabe (Earth-616)', 89)"
126,"WATANABE, YUJI","('Yuri Watanabe (Earth-616)', 86)"
127,WATCHDOG,"('Harold (Watchdogs) (Earth-616)', 90)"
128,WATCHFIRE/,"('Watchfire (Earth-616)', 90)"
129,WATCHLORD/,"('Lord Chaos (Earth-616)', 67)"
130,WATER WITCH/,"('Water Witch (Earth-616)', 90)"
131,WATER WIZARD/PETE,"('Water (Elementals) (Earth-616)', 86)"
132,"WATERS, SETH","('Seth Voelker (Earth-616)', 86)"
133,"WATKINS, MELODY","('Melody Jacobs (Earth-616)', 86)"
134,"WATKINS, STEVIE","('John Watkins III (Earth-616)', 86)"
135,WATOOMB,"('Watoomb (Earth-616)', 90)"
136,"WATSON, ANNA","('Mary Jane Watson (Earth-616)', 86)"
137,"WATSON, KEVIN","('Mary Jane Watson (Earth-616)', 86)"
138,"WATSON, KRISTY","('Mary Jane Watson (Earth-616)', 86)"
139,"WATSON, MADELINE","('Mary Jane Watson (Earth-616)', 86)"
140,"WATSON, PHILIP","('Mary Jane Watson (Earth-616)', 86)"
141,"WATSON, TOMMY","('Mary Jane Watson (Earth-616)', 86)"
142,"WATSON-PARKER, MARY ","('Peter Parker (Ben Reilly) (Earth-616)', 86)"
143,WATTS,"('Watts (Earth-616)', 90)"
144,WAXWORK,"('Rita Wayword (Earth-616)', 64)"
145,WAYFINDER,"('Wayfinder (Microverse) (Earth-616)', 90)"
146,WAYOPEX,"('Wayopex (Earth-616)', 90)"
147,WEAK LINK/ERNIE MILL,"('Missing Link (Lincoln) (Earth-616)', 86)"
148,"WEALS, MELVIN J.","('Melvin Potter (Earth-616)', 86)"
149,WEAPON X II/GARRISON,"('Charlie Cluster-7 (Weapon XIII) (Earth-616)', 86)"
150,WEAPON X III,"('Warren Worthington III (Earth-616)', 86)"
151,WEASEL/JACK HAMMER,"('Peter Parker (Jack) (Earth-616)', 86)"
152,"WEASON, SENATOR","('Senator Boynton (Earth-616)', 86)"
153,"WEAVER, ZEKE","('Zeke Sallinger (Earth-616)', 86)"
154,"WEBSTER, NORM","('Cathy Webster (Earth-616)', 86)"
155,WEBWING,"('Webwing (Earth-616)', 90)"
156,WEED,"('Tweedledope (Earth-616)', 90)"
157,"WEI, LINDA","('Linda Carter (Earth-616)', 86)"
158,"WEIN, GLYNIS","('Glynis Zarkov (Earth-616)', 86)"
159,"WEIN, LEN","('Len Arkwright (Earth-616)', 86)"
160,"WEISENTHAL, DR. JACO","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
161,"WEISENTHAL, DR. JONA","('Steven Rogers (Dr Bong Clone) (Earth-616)', 86)"
162,"WEISMAN, DR.","('Dr. Yao (Earth-616)', 86)"
163,"WEISS, KONRAD KONNIE","('David Weiss (Sewer Commissioner) (Earth-616)', 86)"
164,WENDIGO II/GEORGES B,"('Humanoid Experimental Robot B-Type Integrated Electronics (Earth-616)', 86)"
165,WENDIGO III/FRANCOIS,"('Warren Worthington III (Earth-616)', 86)"
166,WENDIGO IV/MICHAEL F,"('Michael Twoyoungmen (Earth-616)', 86)"
167,WENDIGO V/ANDRE,"('Sentinels Mk V (Earth-616)', 86)"
168,WENDIGO VI/LARRY,"('Larry Carpenter (Earth-616)', 86)"
169,WENDIGO/PAUL CARTIER,"('Paul Norbert Ebersol (Earth-616)', 86)"
170,WENDY,"('Wendy Conrad (Earth-616)', 90)"
171,"WENTWORTH, JENNIFER","('Jennifer Walters (Heroes Reborn) (Earth-616)', 86)"
172,WEREWOLF BY NIGHT/JA,"('Night Raven (Vigilante) (Earth-616)', 86)"
173,"WERNER, P.D.Q.","('George Tarleton (M.O.D.O.K. Superior) (Earth-616)', 86)"
174,"WESSEL, HARRY","('Harry Leland (Earth-616)', 86)"
175,"WEST, DALE","('Dale Yorkes (Earth-616)', 86)"
176,"WESTON, SALLY","('Sally Blevins (Earth-616)', 86)"
177,"WESTPHAL, SIMON","('Simon Williams (Earth-616)', 86)"
178,"WETHERELL, MANOLI","('Manoli Wetherell (Earth-616)', 86)"
179,"WEYING, ANN","('Ann Darnell (Earth-616)', 86)"
180,WHEELER,"('Annie Wheeler (Earth-616)', 90)"
181,"WHEELER, M'KONI MARY","('Mary Parker (Simulcrum) (Earth-616)', 86)"
182,WHIPLASH II/,"('Shingen Harada II (Earth-616)', 86)"
183,WHIPLASH/MARK SCARLO,"('Anton Vanko (Whiplash) (Earth-616)', 86)"
184,WHIRLWIND II/DAVID C,"('David Cannon (Heroes Reborn) (Earth-616)', 86)"
185,WHIRLWIND/DAVID CANN,"('David Cannon (Heroes Reborn) (Earth-616)', 86)"
186,WHISPER II/,"('Shingen Harada II (Earth-616)', 86)"
187,WHISPER/,"('Whisperer (Demon) (Earth-616)', 90)"
188,WHITE BIRD/AMARA,"('Amara Aquilla (Earth-616)', 86)"
189,WHITE DRAGON,"('White Dragon (Chinatown) (Earth-616)', 90)"
190,WHITE DRAGON II,"('White Tiger (Evolved Tiger) (Earth-616)', 86)"
191,WHITE KING,"('Hannibal King (Earth-616)', 86)"
192,WHITE QUEEN/EMMA FRO,"('White Tiger (Evolved Tiger) (Earth-616)', 86)"
193,WHITE RABBIT,"('White Tiger (Evolved Tiger) (Earth-616)', 86)"
194,WHITE TIGER II/,"('White Tiger (Evolved Tiger) (Earth-616)', 86)"
195,WHITE TIGER/HECTOR A,"('White Tiger (Evolved Tiger) (Earth-616)', 86)"
196,WHITE WOLF/HUNTER,"('Stephanie Hunter (Earth-616)', 86)"
197,"WHITE, JONATHAN","('Jonathan Storm (Earth-616)', 86)"
198,"WHITE, PROFESSOR","('White Tiger (Evolved Tiger) (Earth-616)', 86)"
199,"WHITECLOUD, MICHAEL","('Michael Twoyoungmen (Earth-616)', 86)"
200,WHITEOUT,"('Whiteout (Earth-616)', 90)"
